,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2,2018-12-17,UBL,EQ,1257.4,1267.4,1319.9,1260.25,1303.0,1303.1,1291.86,1091604,141020168930000.0,39030,322400,0.2953
3,2018-12-18,UBL,EQ,1303.1,1303.1,1384.0,1300.2,1380.0,1375.9,1350.87,2518166,340171760525000.0,79568,475893,0.189
4,2018-12-19,UBL,EQ,1375.9,1380.1,1411.9,1360.45,1367.7,1368.2,1389.94,1761931,244898049225000.0,61368,220786,0.1253
5,2018-12-20,UBL,EQ,1368.2,1366.7,1388.0,1341.0,1373.2,1369.85,1372.17,703969,96596738285000.0,27356,53317,0.0757
6,2018-12-21,UBL,EQ,1369.85,1372.0,1381.35,1340.05,1350.05,1346.4,1354.3,510834,69182288304999.99,21056,94312,0.18460000000000001
0,2018-12-13,UJJIVAN,EQ,227.25,231.9,252.4,231.55,245.2,245.6,246.92,7390713,182491059300000.0,72709,697781,0.0944
1,2018-12-14,UJJIVAN,EQ,245.6,242.7,244.45,238.0,243.0,241.4,241.21,1761248,42482813835000.0,20239,225763,0.1282
2,2018-12-17,UJJIVAN,EQ,241.4,243.8,249.4,238.85,241.5,242.5,244.22,1461691,35697865515000.0,16123,179401,0.1227
3,2018-12-18,UJJIVAN,EQ,242.5,239.1,255.2,236.0,251.3,250.7,249.7,3942881,98454895540000.0,42272,363369,0.0922
4,2018-12-19,UJJIVAN,EQ,250.7,252.0,258.3,250.55,254.25,254.8,254.88,1717284,43769742800000.0,19457,231243,0.13470000000000001
5,2018-12-20,UJJIVAN,EQ,254.8,251.0,280.8,250.15,277.0,277.2,271.63,9420342,255883707240000.0,95777,1272046,0.135
6,2018-12-21,UJJIVAN,EQ,277.2,275.0,286.5,271.4,275.05,276.05,280.08,8681610,243154926855000.03,83901,901897,0.1039
0,2018-12-13,ULTRACEMCO,EQ,3932.4,3997.0,3997.0,3925.0,3970.0,3949.1,3954.38,213593,84462808210000.0,32434,86582,0.4054
1,2018-12-14,ULTRACEMCO,EQ,3949.1,4039.0,4043.8,3975.0,3998.5,4005.05,4011.27,312029,125163133415000.02,33780,91309,0.2926
2,2018-12-17,ULTRACEMCO,EQ,4005.05,4015.9,4021.55,3965.0,4000.0,4009.3,3999.23,130496,52188307730000.0,16414,49742,0.3812
3,2018-12-18,ULTRACEMCO,EQ,4009.3,3999.0,4017.1,3978.0,4008.0,4008.15,4003.59,196490,78666456240000.0,23617,120011,0.6108
4,2018-12-19,ULTRACEMCO,EQ,4008.15,4010.0,4173.75,4005.1,4095.0,4084.55,4094.3,990102,405377156410000.0,51777,457813,0.46240000000000003
5,2018-12-20,ULTRACEMCO,EQ,4084.55,4075.0,4134.0,4003.3,4073.0,4040.35,4067.09,541116,220077004665000.0,36841,304684,0.5631
6,2018-12-21,ULTRACEMCO,EQ,4040.35,4030.0,4080.0,3955.5,3987.0,3984.3,4014.45,390384,156717585375000.0,35005,179192,0.459
0,2018-12-13,UNIONBANK,EQ,77.05,77.5,79.15,76.15,76.9,77.2,77.76,7630320,59336505115000.0,19995,539969,0.0708
1,2018-12-14,UNIONBANK,EQ,77.2,77.7,79.05,76.8,77.65,77.8,77.96,8280080,64555514565000.0,23723,496053,0.0599
2,2018-12-17,UNIONBANK,EQ,77.8,78.0,78.6,77.1,77.7,77.85,77.89,4418775,34416869614999.996,11302,342909,0.0776
3,2018-12-18,UNIONBANK,EQ,77.85,77.75,81.6,77.25,80.8,80.45,80.25,13289659,106649680155000.0,38848,1262657,0.095
4,2018-12-19,UNIONBANK,EQ,80.45,80.95,83.5,80.75,83.0,83.1,82.45,10376506,85555995090000.0,28309,1179638,0.1137
5,2018-12-20,UNIONBANK,EQ,83.1,82.55,84.6,81.45,82.8,82.45,83.3,10058751,83791807320000.0,24875,880054,0.08750000000000001
6,2018-12-21,UNIONBANK,EQ,82.45,83.5,84.15,81.25,82.4,82.4,82.45,7291064,60111225829999.99,19929,713149,0.0978
0,2018-12-13,UPL,EQ,790.05,789.0,789.0,771.2,773.0,773.45,776.15,1907746,148069325960000.0,67383,414377,0.2172
1,2018-12-14,UPL,EQ,773.45,770.0,777.0,758.85,765.9,764.75,766.15,1586661,121562137505000.0,58796,407498,0.25680000000000003
2,2018-12-17,UPL,EQ,764.75,769.8,772.0,763.0,766.15,768.05,767.32,730799,56075773235000.0,20352,129805,0.1776
3,2018-12-18,UPL,EQ,768.05,762.0,774.1,741.0,744.5,743.65,749.88,2006619,150471460470000.0,42645,377500,0.1881
4,2018-12-19,UPL,EQ,743.65,746.9,760.0,745.0,754.35,755.7,754.37,1579478,119151183820000.0,29159,364689,0.2309
5,2018-12-20,UPL,EQ,755.7,752.0,774.2,746.85,772.0,770.0,762.33,1453122,110776267740000.02,28144,330708,0.22760000000000002
6,2018-12-21,UPL,EQ,770.0,771.05,773.9,733.05,735.0,735.65,744.92,3492197,260140088435000.0,70882,1447226,0.4144
0,2018-12-13,VEDL,EQ,199.3,201.0,202.8,198.3,200.4,200.65,200.68,10141845,203529647755000.0,57239,2873062,0.2833
1,2018-12-14,VEDL,EQ,200.65,199.0,203.2,198.15,201.9,201.6,201.47,7637495,153869131525000.0,56491,2001459,0.2621
2,2018-12-17,VEDL,EQ,201.6,212.8,213.3,204.6,205.4,205.5,207.98,27613999,574325347320000.0,162244,5076037,0.1838
3,2018-12-18,VEDL,EQ,205.5,204.9,210.0,204.25,209.8,208.55,207.05,12509870,259013849490000.0,68657,2734610,0.2186
4,2018-12-19,VEDL,EQ,208.55,209.8,209.95,205.65,206.75,206.85,207.31,11334523,234974901235000.0,61516,2544136,0.2245
5,2018-12-20,VEDL,EQ,206.85,205.0,205.0,201.5,203.1,202.75,202.49,13958524,282644383285000.0,79218,4051427,0.2902
6,2018-12-21,VEDL,EQ,202.75,204.5,204.55,199.15,199.85,200.05,201.51,14374440,289656318545000.0,74852,5898351,0.4103
0,2018-12-13,VGUARD,EQ,220.05,221.0,221.9,216.2,218.5,217.85,218.68,486837,10645925025000.0,5925,86189,0.177
1,2018-12-14,VGUARD,EQ,217.85,217.0,218.5,215.55,216.05,217.15,216.93,286967,6225083625000.0,2994,67802,0.23629999999999998
2,2018-12-17,VGUARD,EQ,217.15,216.85,218.35,213.1,214.5,214.45,215.29,333069,7170613980000.0,6930,75044,0.22530000000000003
3,2018-12-18,VGUARD,EQ,214.45,212.1,218.7,212.1,218.0,217.6,216.2,443058,9578762995000.0,5744,141067,0.3184
4,2018-12-19,VGUARD,EQ,217.6,219.95,225.25,216.9,223.7,224.2,222.36,1160768,25811092770000.0,13451,285497,0.24600000000000002
5,2018-12-20,VGUARD,EQ,224.2,224.0,227.0,221.55,224.7,224.6,225.15,782222,17611554790000.0,8636,199888,0.2555
6,2018-12-21,VGUARD,EQ,224.6,224.8,228.25,221.9,226.5,226.7,225.22,1519765,34228028689999.996,16674,566092,0.3725
0,2018-12-13,VOLTAS,EQ,569.05,571.0,574.9,558.2,566.45,568.7,566.63,1401052,79387445720000.0,31602,415440,0.2965
1,2018-12-14,VOLTAS,EQ,568.7,565.1,582.8,561.7,577.05,578.75,574.62,1188909,68316882490000.0,25757,207801,0.1748
2,2018-12-17,VOLTAS,EQ,578.75,580.0,590.5,565.2,566.6,567.65,575.83,2486280,143166788035000.0,41412,512623,0.20620000000000002
3,2018-12-18,VOLTAS,EQ,567.65,566.6,571.1,558.35,561.0,561.35,563.61,1484453,83664906205000.0,32555,594225,0.40030000000000004
4,2018-12-19,VOLTAS,EQ,561.35,565.0,579.5,560.95,571.45,573.2,572.61,2383638,136488309984999.98,54752,885160,0.3713
5,2018-12-20,VOLTAS,EQ,573.2,569.8,582.0,564.75,577.95,576.85,574.59,1623344,93276244235000.0,28624,555792,0.34240000000000004
6,2018-12-21,VOLTAS,EQ,576.85,580.0,580.0,567.2,571.1,569.95,572.45,1400954,80197204215000.0,24967,535560,0.3823
0,2018-12-13,WIPRO,EQ,330.05,331.0,343.95,329.0,339.0,338.65,337.85,5148093,173929817445000.0,75220,1729346,0.33590000000000003
1,2018-12-14,WIPRO,EQ,338.65,339.0,343.0,332.3,335.0,333.1,336.69,4797032,161509165230000.0,50298,1538755,0.3208
2,2018-12-17,WIPRO,EQ,333.1,335.95,341.75,334.4,338.7,339.6,338.96,3435752,116457601530000.0,52638,1204299,0.3505
3,2018-12-18,WIPRO,EQ,339.6,335.25,338.4,332.55,335.0,335.05,335.19,3699153,123993177500000.0,43204,1738198,0.46990000000000004
4,2018-12-19,WIPRO,EQ,335.05,335.05,342.25,331.4,340.2,340.7,337.58,3741754,126314854755000.0,54236,1631273,0.436
5,2018-12-20,WIPRO,EQ,340.7,336.25,340.0,332.35,333.5,333.25,336.03,2408153,80922203980000.0,31057,968693,0.4023
6,2018-12-21,WIPRO,EQ,333.25,333.2,334.8,320.75,323.15,322.1,324.03,9828513,318476379715000.0,74245,6898863,0.7019
0,2018-12-13,WOCKPHARMA,EQ,506.35,510.95,517.3,504.0,513.5,511.45,511.1,933645,47718983865000.0,15603,92749,0.0993
1,2018-12-14,WOCKPHARMA,EQ,511.45,511.5,518.75,505.95,511.6,510.8,511.75,747552,38255849060000.0,12832,55021,0.0736
2,2018-12-17,WOCKPHARMA,EQ,510.8,514.0,535.35,512.55,525.0,526.0,528.61,2491343,131695778570000.0,39971,249477,0.1001
3,2018-12-18,WOCKPHARMA,EQ,526.0,522.8,525.25,514.8,519.3,518.05,519.17,970942,50408754610000.0,16966,118698,0.1223
4,2018-12-19,WOCKPHARMA,EQ,518.05,522.8,531.0,518.0,519.4,520.4,524.3,1007523,52824486220000.0,16328,110583,0.10980000000000001
5,2018-12-20,WOCKPHARMA,EQ,520.4,519.3,528.3,513.0,517.15,517.6,519.45,1089760,56607199090000.0,18902,142890,0.1311
6,2018-12-21,WOCKPHARMA,EQ,517.6,517.9,523.65,503.65,505.7,505.0,511.09,1024548,52363126775000.0,16695,216164,0.21100000000000002
0,2018-12-13,YESBANK,EQ,186.6,193.0,193.2,172.3,174.8,174.7,184.21,108920029,2006426503705000.0,584444,19467602,0.17870000000000003
1,2018-12-14,YESBANK,EQ,174.7,172.7,181.6,168.25,179.7,180.35,176.7,79566067,1405896942095000.0,430845,7088937,0.0891
2,2018-12-17,YESBANK,EQ,180.35,183.25,184.45,179.45,180.5,181.0,181.93,35269769,641671045245000.0,195137,6800660,0.19280000000000003
3,2018-12-18,YESBANK,EQ,181.0,180.0,180.9,176.75,178.75,179.0,178.88,35729865,639137805905000.0,195583,8836532,0.24730000000000002
4,2018-12-19,YESBANK,EQ,179.0,180.5,183.15,178.6,179.15,179.55,180.6,40247602,726878006010000.0,242431,10756088,0.2672
5,2018-12-20,YESBANK,EQ,179.55,179.0,187.6,178.0,186.8,186.75,184.94,61970822,1146108195760000.0,332868,12786361,0.20629999999999998
6,2018-12-21,YESBANK,EQ,186.75,188.0,188.45,180.85,183.15,182.95,184.05,40864241,752119284965000.0,215052,7077053,0.1732
0,2018-12-13,ZEEL,EQ,481.8,483.0,496.0,483.0,492.8,493.7,489.98,2765088,135484371195000.0,51556,1317298,0.4764
1,2018-12-14,ZEEL,EQ,493.7,491.0,494.95,482.0,485.55,489.45,489.76,3480276,170450316725000.0,74329,1870537,0.5375
2,2018-12-17,ZEEL,EQ,489.45,485.1,506.9,483.75,498.15,501.85,494.48,2230134,110276164565000.02,39273,820432,0.3679
3,2018-12-18,ZEEL,EQ,501.85,498.0,498.0,454.05,459.7,462.7,469.78,14368480,675005970105000.0,171125,2580935,0.1796
4,2018-12-19,ZEEL,EQ,462.7,461.0,472.8,447.0,466.5,465.15,460.02,14077750,647599848800000.0,166291,1256724,0.0893
5,2018-12-20,ZEEL,EQ,465.15,465.5,469.8,456.85,461.5,461.95,462.49,4191791,193866187725000.0,64154,834771,0.1991
6,2018-12-21,ZEEL,EQ,461.95,463.0,465.5,444.3,446.05,447.8,451.44,5119793,231125437490000.0,86094,1720195,0.336
